name,datetime,tempmax,tempmin,temp,humidity,precip,sunrise,sunset,icon,raintoday,raintomorrow
"Raipur,India",07-09-2021,28.9,24.9,26,93.9,32,2021-09-07T05:48:28,2021-09-07T18:14:16,rain,yes,yes
"Raipur,India",08-09-2021,31.8,23.5,27.4,82.4,0.2,2021-09-08T05:48:43,2021-09-08T18:13:20,rain,yes,yes
"Raipur,India",09-09-2021,31,24.5,27.2,85,16,2021-09-09T05:48:58,2021-09-09T18:12:24,rain,yes,yes
"Raipur,India",10-09-2021,31.1,24,26.5,90.4,38,2021-09-10T05:49:13,2021-09-10T18:11:27,rain,yes,yes
"Raipur,India",11-09-2021,31.1,23.5,26.5,89.7,31,2021-09-11T05:49:27,2021-09-11T18:10:30,rain,yes,yes
"Raipur,India",12-09-2021,30.1,23.5,26.4,88.5,3,2021-09-12T05:49:42,2021-09-12T18:09:33,rain,yes,yes
"Raipur,India",13-09-2021,30.1,24.1,26.2,93.2,84,2021-09-13T05:49:57,2021-09-13T18:08:36,rain,yes,yes
"Raipur,India",14-09-2021,28.1,24.5,25.8,95.8,33,2021-09-14T05:50:12,2021-09-14T18:07:39,rain,yes,yes
"Raipur,India",15-09-2021,31.1,24.5,27.6,84.4,9,2021-09-15T05:50:26,2021-09-15T18:06:41,rain,yes,yes
"Raipur,India",16-09-2021,28.1,24,25.7,92,25.8,2021-09-16T05:50:41,2021-09-16T18:05:44,rain,yes,yes
"Raipur,India",17-09-2021,28.1,23.1,25.6,88.6,9.2,2021-09-17T05:50:56,2021-09-17T18:04:46,rain,yes,yes
"Raipur,India",18-09-2021,31.8,22.8,26.7,86.5,0.1,2021-09-18T05:51:11,2021-09-18T18:03:49,rain,yes,yes
"Raipur,India",19-09-2021,29.6,22.5,26.4,89.6,0.6,2021-09-19T05:51:25,2021-09-19T18:02:51,rain,yes,yes
"Raipur,India",20-09-2021,29.6,22.8,26.6,87.3,0.1,2021-09-20T05:51:40,2021-09-20T18:01:53,rain,yes,yes
"Raipur,India",21-09-2021,31.1,23.4,27.3,85.4,2.6,2021-09-21T05:51:55,2021-09-21T18:00:56,rain,yes,yes
"Raipur,India",22-09-2021,29.1,23.1,25.9,91.2,6,2021-09-22T05:52:10,2021-09-22T17:59:58,rain,yes,yes
"Raipur,India",23-09-2021,33.6,23.8,27.6,85.9,0.5,2021-09-23T05:52:26,2021-09-23T17:59:01,rain,yes,yes
"Raipur,India",24-09-2021,31.6,24.4,27.7,85.1,2.5,2021-09-24T05:52:41,2021-09-24T17:58:04,rain,yes,yes
"Raipur,India",25-09-2021,32,24.1,27.1,87.7,1,2021-09-25T05:52:56,2021-09-25T17:57:07,rain,yes,yes
"Raipur,India",26-09-2021,32.1,24.6,28.1,83.3,1,2021-09-26T05:53:12,2021-09-26T17:56:10,rain,yes,yes
"Raipur,India",27-09-2021,29.9,24.1,26.2,88.7,0.9,2021-09-27T05:53:28,2021-09-27T17:55:13,rain,yes,yes
"Raipur,India",28-09-2021,31.9,23.5,26.9,86.4,3,2021-09-28T05:53:44,2021-09-28T17:54:16,rain,yes,yes
"Raipur,India",29-09-2021,31.1,23.4,27.2,85.4,1.7,2021-09-29T05:54:00,2021-09-29T17:53:20,rain,yes,yes
"Raipur,India",30-09-2021,30.3,23.7,26.6,89.5,45,2021-09-30T05:54:17,2021-09-30T17:52:24,rain,yes,yes
"Raipur,India",01-10-2021,31.8,23.1,27.6,85.4,4.9,2021-10-01T05:54:33,2021-10-01T17:51:28,rain,yes,yes
"Raipur,India",02-10-2021,32.1,24,27.5,83.2,0.8,2021-10-02T05:54:50,2021-10-02T17:50:33,rain,yes,yes
"Raipur,India",03-10-2021,33.8,23.6,28.7,79,0.3,2021-10-03T05:55:07,2021-10-03T17:49:38,rain,yes,no
"Raipur,India",04-10-2021,33.1,23.4,28.7,78.9,0,2021-10-04T05:55:25,2021-10-04T17:48:43,partly-cloudy-day,no,yes
"Raipur,India",05-10-2021,32.1,25.1,27.4,83.6,1.9,2021-10-05T05:55:42,2021-10-05T17:47:48,rain,yes,yes
"Raipur,India",06-10-2021,32.8,23.2,27.9,82.1,0.3,2021-10-06T05:56:00,2021-10-06T17:46:55,rain,yes,no
"Raipur,India",07-10-2021,31.6,23.5,28.1,81.7,0,2021-10-07T05:56:19,2021-10-07T17:46:01,partly-cloudy-day,no,yes
"Raipur,India",08-10-2021,32.2,24,27.4,81.3,1,2021-10-08T05:56:38,2021-10-08T17:45:08,rain,yes,yes
"Raipur,India",09-10-2021,32.9,23.7,28.1,77.2,0.4,2021-10-09T05:56:57,2021-10-09T17:44:16,rain,yes,no
"Raipur,India",10-10-2021,34.6,21.3,27.9,66.9,0,2021-10-10T05:57:16,2021-10-10T17:43:24,clear-day,no,no
"Raipur,India",11-10-2021,33.3,21.1,27.4,67.2,0,2021-10-11T05:57:36,2021-10-11T17:42:33,clear-day,no,no
"Raipur,India",12-10-2021,33.6,20.7,27.7,67.8,0,2021-10-12T05:57:56,2021-10-12T17:41:42,clear-day,no,no
"Raipur,India",13-10-2021,34,20.5,27.9,65.7,0,2021-10-13T05:58:17,2021-10-13T17:40:52,clear-day,no,no
"Raipur,India",14-10-2021,32.3,20.9,27.4,73.3,0,2021-10-14T05:58:38,2021-10-14T17:40:02,partly-cloudy-day,no,no
"Raipur,India",15-10-2021,33,22.6,28,78.1,0,2021-10-15T05:58:59,2021-10-15T17:39:13,partly-cloudy-day,no,no
"Raipur,India",16-10-2021,32.8,24,28.4,78.1,0,2021-10-16T05:59:21,2021-10-16T17:38:25,partly-cloudy-day,no,yes
"Raipur,India",17-10-2021,32.1,23.2,27.3,84.3,3,2021-10-17T05:59:43,2021-10-17T17:37:38,rain,yes,yes
"Raipur,India",18-10-2021,33.1,23.3,27.8,83,9,2021-10-18T06:00:06,2021-10-18T17:36:51,rain,yes,yes
"Raipur,India",19-10-2021,33.1,24.3,28,79.8,0.6,2021-10-19T06:00:29,2021-10-19T17:36:05,rain,yes,no
"Raipur,India",20-10-2021,33,20,27,72,0,2021-10-20T06:00:53,2021-10-20T17:35:20,partly-cloudy-day,no,no
"Raipur,India",21-10-2021,32.3,20.5,26.3,64.7,0,2021-10-21T06:01:17,2021-10-21T17:34:36,partly-cloudy-day,no,no
"Raipur,India",22-10-2021,34.1,16.1,25.3,59.8,0,2021-10-22T06:01:42,2021-10-22T17:33:52,clear-day,no,no
"Raipur,India",23-10-2021,33.1,18.1,25.5,59.9,0,2021-10-23T06:02:07,2021-10-23T17:33:10,clear-day,no,no
"Raipur,India",24-10-2021,31.6,18.4,25.2,66.4,0,2021-10-24T06:02:33,2021-10-24T17:32:28,partly-cloudy-day,no,no
"Raipur,India",25-10-2021,30.7,18.9,25.3,66.9,0,2021-10-25T06:02:59,2021-10-25T17:31:48,partly-cloudy-day,no,no
"Raipur,India",26-10-2021,30.4,17.1,24.8,64.1,0,2021-10-26T06:03:26,2021-10-26T17:31:08,clear-day,no,no
"Raipur,India",27-10-2021,31.1,17.9,24.9,66.7,0,2021-10-27T06:03:53,2021-10-27T17:30:29,clear-day,no,no
"Raipur,India",28-10-2021,30.1,17.2,24.3,68.7,0,2021-10-28T06:04:21,2021-10-28T17:29:51,partly-cloudy-day,no,no
"Raipur,India",29-10-2021,30.1,17.3,24.4,71,0,2021-10-29T06:04:49,2021-10-29T17:29:14,partly-cloudy-day,no,no
"Raipur,India",30-10-2021,31,17.2,25,69.1,0,2021-10-30T06:05:18,2021-10-30T17:28:39,partly-cloudy-day,no,no
"Raipur,India",31-10-2021,30.3,15.1,24.1,65,0,2021-10-31T06:05:47,2021-10-31T17:28:04,partly-cloudy-day,no,no
"Raipur,India",01-11-2021,30.3,15.7,24,65.5,0,2021-11-01T06:06:17,2021-11-01T17:27:30,clear-day,no,no
"Raipur,India",02-11-2021,30.1,17.3,24.9,72.5,0,2021-11-02T06:06:47,2021-11-02T17:26:58,partly-cloudy-day,no,yes
"Raipur,India",03-11-2021,30.1,20.5,25.5,77.2,0.2,2021-11-03T06:07:18,2021-11-03T17:26:27,rain,yes,no
"Raipur,India",04-11-2021,30.4,20,25.4,72.8,0,2021-11-04T06:07:50,2021-11-04T17:25:57,partly-cloudy-day,no,no
"Raipur,India",05-11-2021,29.1,19.7,24.7,68,0,2021-11-05T06:08:22,2021-11-05T17:25:28,clear-day,no,no
"Raipur,India",06-11-2021,30.1,18.2,23.5,60.3,0,2021-11-06T06:08:54,2021-11-06T17:25:00,clear-day,no,no
"Raipur,India",07-11-2021,30.3,16.7,23.3,53.3,0,2021-11-07T06:09:27,2021-11-07T17:24:33,clear-day,no,no
"Raipur,India",08-11-2021,29.3,14.1,22.4,56.6,0,2021-11-08T06:10:01,2021-11-08T17:24:08,clear-day,no,no
"Raipur,India",09-11-2021,30.1,13.7,22.5,55.6,0,2021-11-09T06:10:34,2021-11-09T17:23:44,clear-day,no,no
"Raipur,India",10-11-2021,29.3,12.4,21.7,58.9,0,2021-11-10T06:11:09,2021-11-10T17:23:21,clear-day,no,no
"Raipur,India",11-11-2021,30.1,13.1,22.8,64.4,0,2021-11-11T06:11:44,2021-11-11T17:22:59,partly-cloudy-day,no,no
"Raipur,India",12-11-2021,29.1,17.3,24.5,76,0,2021-11-12T06:12:19,2021-11-12T17:22:39,partly-cloudy-day,no,no
"Raipur,India",13-11-2021,27.6,20.7,24,92.1,0.4,2021-11-13T06:12:54,2021-11-13T17:22:20,rain,yes,yes
"Raipur,India",14-11-2021,28.1,21.6,24.5,89.6,0.1,2021-11-14T06:13:31,2021-11-14T17:22:02,rain,yes,no
"Raipur,India",15-11-2021,30.8,21.5,25.7,76.6,0,2021-11-15T06:14:07,2021-11-15T17:21:46,partly-cloudy-day,no,no
"Raipur,India",16-11-2021,30.1,19.4,24.7,74.7,0,2021-11-16T06:14:44,2021-11-16T17:21:31,partly-cloudy-day,no,no
"Raipur,India",17-11-2021,29.1,20.8,24.5,82.5,0,2021-11-17T06:15:21,2021-11-17T17:21:17,partly-cloudy-day,no,no
"Raipur,India",18-11-2021,30.7,20.1,24.3,76.1,0,2021-11-18T06:15:59,2021-11-18T17:21:05,partly-cloudy-day,no,no
"Raipur,India",19-11-2021,31.1,19.1,25.4,70.2,0,2021-11-19T06:16:36,2021-11-19T17:20:54,partly-cloudy-day,no,no
"Raipur,India",20-11-2021,33.3,20.3,26.6,73.1,0,2021-11-20T06:17:14,2021-11-20T17:20:44,partly-cloudy-day,no,yes
"Raipur,India",21-11-2021,33.1,20.8,27.3,73.4,18.5,2021-11-21T06:17:53,2021-11-21T17:20:36,rain,yes,yes
"Raipur,India",22-11-2021,26.1,21.1,23.8,90.7,33,2021-11-22T06:18:31,2021-11-22T17:20:29,rain,yes,yes
"Raipur,India",23-11-2021,30.3,20.2,25,80.8,0.4,2021-11-23T06:19:10,2021-11-23T17:20:24,rain,yes,no
"Raipur,India",24-11-2021,31.1,18.5,24.6,72.7,0,2021-11-24T06:19:49,2021-11-24T17:20:20,partly-cloudy-day,no,no
"Raipur,India",25-11-2021,30.1,17.7,24.2,70.5,0,2021-11-25T06:20:28,2021-11-25T17:20:17,clear-day,no,no
"Raipur,India",26-11-2021,30.1,17,23.3,64,0,2021-11-26T06:21:08,2021-11-26T17:20:16,clear-day,no,no
"Raipur,India",27-11-2021,29.1,14,22.1,53,0,2021-11-27T06:21:47,2021-11-27T17:20:16,clear-day,no,no
"Raipur,India",28-11-2021,29.1,12.3,21.5,50.4,0,2021-11-28T06:22:26,2021-11-28T17:20:17,partly-cloudy-day,no,no
"Raipur,India",29-11-2021,28.1,12.6,20.9,55,0,2021-11-29T06:23:06,2021-11-29T17:20:20,clear-day,no,no
"Raipur,India",30-11-2021,27.1,12.4,20.6,59.1,0,2021-11-30T06:23:45,2021-11-30T17:20:24,partly-cloudy-day,no,no
"Raipur,India",01-12-2021,27.1,13.8,20.6,65.9,0,2021-12-01T06:24:25,2021-12-01T17:20:30,clear-day,no,no
"Raipur,India",02-12-2021,28.1,12.2,20.2,67.1,0,2021-12-02T06:25:04,2021-12-02T17:20:36,clear-day,no,no
"Raipur,India",03-12-2021,28.1,12.8,21,68.2,0,2021-12-03T06:25:43,2021-12-03T17:20:45,partly-cloudy-day,no,no
"Raipur,India",04-12-2021,28.1,14,21.7,71.1,0,2021-12-04T06:26:22,2021-12-04T17:20:54,clear-day,no,no
"Raipur,India",05-12-2021,28.1,14.3,22.3,75.6,0,2021-12-05T06:27:01,2021-12-05T17:21:05,partly-cloudy-day,no,no
"Raipur,India",06-12-2021,28.1,16.4,23.4,78.5,0,2021-12-06T06:27:39,2021-12-06T17:21:17,partly-cloudy-day,no,no
"Raipur,India",07-12-2021,28.3,15.4,22.3,74.7,0,2021-12-07T06:28:18,2021-12-07T17:21:31,clear-day,no,no
"Raipur,India",08-12-2021,28.8,15.1,22.8,70.3,0,2021-12-08T06:28:56,2021-12-08T17:21:45,partly-cloudy-day,no,no
"Raipur,India",09-12-2021,28.1,15.3,23,73.7,0,2021-12-09T06:29:33,2021-12-09T17:22:01,partly-cloudy-day,no,no
"Raipur,India",10-12-2021,26.1,15.4,20.9,85.4,0,2021-12-10T06:30:11,2021-12-10T17:22:19,partly-cloudy-day,no,no
"Raipur,India",11-12-2021,28.4,14.8,21.7,65.9,0,2021-12-11T06:30:48,2021-12-11T17:22:37,clear-day,no,no
"Raipur,India",12-12-2021,28.1,11.8,20.8,58.9,0,2021-12-12T06:31:24,2021-12-12T17:22:57,clear-day,no,no
"Raipur,India",13-12-2021,27.1,12.7,20,63.1,0,2021-12-13T06:32:00,2021-12-13T17:23:17,partly-cloudy-day,no,no
"Raipur,India",14-12-2021,27.1,13.4,20.2,64.2,0,2021-12-14T06:32:36,2021-12-14T17:23:39,clear-day,no,no
"Raipur,India",15-12-2021,27.1,12.8,20.3,59.2,0,2021-12-15T06:33:10,2021-12-15T17:24:02,partly-cloudy-day,no,no
"Raipur,India",16-12-2021,27.1,14.4,20,60.9,0,2021-12-16T06:33:45,2021-12-16T17:24:26,partly-cloudy-day,no,no
"Raipur,India",17-12-2021,27.1,13.7,19.6,67.1,0,2021-12-17T06:34:18,2021-12-17T17:24:52,clear-day,no,no
"Raipur,India",18-12-2021,26.6,13.3,20.1,67.8,0,2021-12-18T06:34:51,2021-12-18T17:25:18,clear-day,no,no
"Raipur,India",19-12-2021,23.6,10.1,17.3,55,0,2021-12-19T06:35:23,2021-12-19T17:25:45,clear-day,no,no
"Raipur,India",20-12-2021,23.6,6.2,15.6,51.7,0,2021-12-20T06:35:55,2021-12-20T17:26:13,clear-day,no,no
"Raipur,India",21-12-2021,26.1,9.4,16.8,52.8,0,2021-12-21T06:36:26,2021-12-21T17:26:42,clear-day,no,no
"Raipur,India",22-12-2021,26.1,9.1,17.4,55.4,0,2021-12-22T06:36:55,2021-12-22T17:27:12,clear-day,no,no
"Raipur,India",23-12-2021,28.1,11.1,18.2,54.1,0,2021-12-23T06:37:24,2021-12-23T17:27:43,clear-day,no,no
"Raipur,India",24-12-2021,29.1,11.6,20,59.7,0,2021-12-24T06:37:53,2021-12-24T17:28:15,clear-day,no,no
"Raipur,India",25-12-2021,28.1,12.9,20.7,68.5,0,2021-12-25T06:38:20,2021-12-25T17:28:48,clear-day,no,no
"Raipur,India",26-12-2021,28.1,14.2,20.7,69.9,0,2021-12-26T06:38:46,2021-12-26T17:29:21,clear-day,no,no
"Raipur,India",27-12-2021,28.1,14.2,21.1,74.7,0,2021-12-27T06:39:11,2021-12-27T17:29:55,clear-day,no,yes
"Raipur,India",28-12-2021,28.1,14,21,81.1,47,2021-12-28T06:39:36,2021-12-28T17:30:30,rain,yes,yes
"Raipur,India",29-12-2021,18.8,16.6,17.4,98,49,2021-12-29T06:39:59,2021-12-29T17:31:05,rain,yes,yes
"Raipur,India",30-12-2021,20.1,14.9,17.7,94.4,3,2021-12-30T06:40:21,2021-12-30T17:31:41,rain,yes,no
"Raipur,India",31-12-2021,23.1,12,17.7,86.9,0,2021-12-31T06:40:42,2021-12-31T17:32:18,clear-day,no,no
"Raipur,India",01-01-2022,25.1,11.9,19,76.9,0,2022-01-01T06:41:02,2022-01-01T17:32:55,clear-day,no,no
"Raipur,India",02-01-2022,24.8,12.6,19,77.2,0,2022-01-02T06:41:21,2022-01-02T17:33:33,clear-day,no,no
"Raipur,India",03-01-2022,25.1,11.6,18.7,69.3,0,2022-01-03T06:41:38,2022-01-03T17:34:11,clear-day,no,no
"Raipur,India",04-01-2022,26.1,12.6,19.2,69.5,0,2022-01-04T06:41:55,2022-01-04T17:34:50,clear-day,no,no
"Raipur,India",05-01-2022,27.1,12.4,20,70.7,0,2022-01-05T06:42:10,2022-01-05T17:35:29,clear-day,no,no
"Raipur,India",06-01-2022,28.1,13.1,21,68.8,0,2022-01-06T06:42:24,2022-01-06T17:36:09,clear-day,no,no
"Raipur,India",07-01-2022,28.3,12.6,21.1,70.8,0,2022-01-07T06:42:37,2022-01-07T17:36:48,clear-day,no,no
"Raipur,India",08-01-2022,28.1,13,21.3,74,0,2022-01-08T06:42:48,2022-01-08T17:37:28,clear-day,no,yes
"Raipur,India",09-01-2022,28.1,14.7,21.4,76.5,0.1,2022-01-09T06:42:59,2022-01-09T17:38:09,rain,yes,yes
"Raipur,India",10-01-2022,23.1,16.8,19.8,92.4,3.2,2022-01-10T06:43:08,2022-01-10T17:38:49,rain,yes,yes
"Raipur,India",11-01-2022,19.3,17.1,18.8,93.5,12.8,2022-01-11T06:43:15,2022-01-11T17:39:30,rain,yes,yes
"Raipur,India",12-01-2022,21.1,16.6,18.8,91.4,1.6,2022-01-12T06:43:22,2022-01-12T17:40:11,rain,yes,no
"Raipur,India",13-01-2022,21.1,16.6,18.9,89.3,0,2022-01-13T06:43:27,2022-01-13T17:40:52,partly-cloudy-day,no,yes
"Raipur,India",14-01-2022,23.1,16.8,19.3,88.2,1.2,2022-01-14T06:43:31,2022-01-14T17:41:33,rain,yes,no
"Raipur,India",15-01-2022,23.1,15.5,19,85.5,0,2022-01-15T06:43:33,2022-01-15T17:42:14,partly-cloudy-day,no,no
"Raipur,India",16-01-2022,25.1,15.1,19.8,75.5,0,2022-01-16T06:43:34,2022-01-16T17:42:55,clear-day,no,no
"Raipur,India",17-01-2022,25.1,14.1,19.7,65.7,0,2022-01-17T06:43:34,2022-01-17T17:43:36,clear-day,no,no
"Raipur,India",18-01-2022,25.1,14.1,19.8,59.8,0,2022-01-18T06:43:32,2022-01-18T17:44:17,clear-day,no,no
"Raipur,India",19-01-2022,25.1,14.1,19.2,53.4,0,2022-01-19T06:43:29,2022-01-19T17:44:57,clear-day,no,no
"Raipur,India",20-01-2022,28.1,13.1,19.7,52.8,0,2022-01-20T06:43:25,2022-01-20T17:45:38,clear-day,no,no
"Raipur,India",21-01-2022,28.1,15.4,21.1,56.8,0,2022-01-21T06:43:20,2022-01-21T17:46:19,clear-day,no,no
"Raipur,India",22-01-2022,29.1,15.1,21.7,55.2,0,2022-01-22T06:43:13,2022-01-22T17:46:59,clear-day,no,yes
"Raipur,India",23-01-2022,26,18.1,21.5,67,2,2022-01-23T06:43:04,2022-01-23T17:47:39,rain,yes,no
"Raipur,India",24-01-2022,26.1,14.1,20.1,61.9,0,2022-01-24T06:42:55,2022-01-24T17:48:19,clear-day,no,no
"Raipur,India",25-01-2022,24.1,14.1,18.8,61.6,0,2022-01-25T06:42:44,2022-01-25T17:48:59,clear-day,no,no
"Raipur,India",26-01-2022,24.1,13.1,18,55.4,0,2022-01-26T06:42:31,2022-01-26T17:49:38,clear-day,no,no
"Raipur,India",27-01-2022,23.1,10.2,17,51.5,0,2022-01-27T06:42:18,2022-01-27T17:50:18,clear-day,no,no
"Raipur,India",28-01-2022,23.1,10.1,16.3,50.6,0,2022-01-28T06:42:03,2022-01-28T17:50:56,clear-day,no,no
"Raipur,India",29-01-2022,25.1,10.1,18,49.3,0,2022-01-29T06:41:47,2022-01-29T17:51:35,clear-day,no,no
"Raipur,India",30-01-2022,27.1,11.1,19.1,47.2,0,2022-01-30T06:41:29,2022-01-30T17:52:13,clear-day,no,no
"Raipur,India",31-01-2022,29.1,13.7,20.7,46.3,0,2022-01-31T06:41:10,2022-01-31T17:52:51,clear-day,no,no
"Raipur,India",01-02-2022,29.1,14.4,21.5,42.3,0,2022-02-01T06:40:50,2022-02-01T17:53:28,clear-day,no,no
"Raipur,India",02-02-2022,30.1,14.1,21.9,46.7,0,2022-02-02T06:40:29,2022-02-02T17:54:05,clear-day,no,no
"Raipur,India",03-02-2022,29.3,16.1,22.8,56.2,0,2022-02-03T06:40:07,2022-02-03T17:54:41,clear-day,no,yes
"Raipur,India",04-02-2022,28.1,18.3,22.6,55,0.9,2022-02-04T06:39:43,2022-02-04T17:55:18,rain,yes,no
"Raipur,India",05-02-2022,26.1,12.1,19.1,39.3,0,2022-02-05T06:39:18,2022-02-05T17:55:53,clear-day,no,no
"Raipur,India",06-02-2022,27.3,12.1,20,41.9,0,2022-02-06T06:38:52,2022-02-06T17:56:28,clear-day,no,no
"Raipur,India",07-02-2022,30.1,14.1,21.6,44.7,0,2022-02-07T06:38:25,2022-02-07T17:57:03,clear-day,no,no
"Raipur,India",08-02-2022,30.3,15.1,22.5,42.1,0,2022-02-08T06:37:56,2022-02-08T17:57:37,clear-day,no,no
"Raipur,India",09-02-2022,30.1,17.1,23.3,50.4,0,2022-02-09T06:37:27,2022-02-09T17:58:11,partly-cloudy-day,no,yes
"Raipur,India",10-02-2022,27.1,18.1,21.9,73.8,7,2022-02-10T06:36:56,2022-02-10T17:58:44,rain,yes,no
"Raipur,India",11-02-2022,25.1,14.1,19.2,54.5,0,2022-02-11T06:36:25,2022-02-11T17:59:17,clear-day,no,no
"Raipur,India",12-02-2022,27.1,13.7,19.6,48.8,0,2022-02-12T06:35:52,2022-02-12T17:59:50,clear-day,no,no
"Raipur,India",13-02-2022,28.1,12.1,20.2,43.2,0,2022-02-13T06:35:18,2022-02-13T18:00:21,clear-day,no,no
"Raipur,India",14-02-2022,29.1,14.1,21.4,46.7,0,2022-02-14T06:34:43,2022-02-14T18:00:53,clear-day,no,no
"Raipur,India",15-02-2022,29.1,15.1,22.6,47.6,0,2022-02-15T06:34:07,2022-02-15T18:01:24,clear-day,no,no
"Raipur,India",16-02-2022,29.3,16.1,23.3,52.4,0,2022-02-16T06:33:30,2022-02-16T18:01:54,clear-day,no,no
"Raipur,India",17-02-2022,26.1,19.3,22.2,58.8,0,2022-02-17T06:32:53,2022-02-17T18:02:24,partly-cloudy-day,no,no
"Raipur,India",18-02-2022,29.1,17.7,22.9,55.6,0,2022-02-18T06:32:14,2022-02-18T18:02:53,partly-cloudy-day,no,no
