name,datetime,tempmax,tempmin,temp,humidity,precip,sunrise,sunset,icon,raintoday,raintomorrow
"Raipur,India",19-02-2022,30.3,19.1,24.2,52,0,2022-02-19T06:31:34,2022-02-19T18:03:22,partly-cloudy-day,no,no
"Raipur,India",20-02-2022,31.1,19.1,24.7,56,0,2022-02-20T06:30:54,2022-02-20T18:03:51,partly-cloudy-day,no,no
"Raipur,India",21-02-2022,31.1,16.1,23.4,42.3,0,2022-02-21T06:30:13,2022-02-21T18:04:18,clear-day,no,no
"Raipur,India",22-02-2022,31.6,15.1,23.6,40.9,0,2022-02-22T06:29:30,2022-02-22T18:04:46,clear-day,no,no
"Raipur,India",23-02-2022,33.1,16.1,25.1,38.2,0,2022-02-23T06:28:47,2022-02-23T18:05:13,clear-day,no,no
"Raipur,India",24-02-2022,33.1,18.1,26,48.2,0,2022-02-24T06:28:04,2022-02-24T18:05:40,clear-day,no,no
"Raipur,India",25-02-2022,33.1,21.1,26.4,49.1,0,2022-02-25T06:27:19,2022-02-25T18:06:06,clear-day,no,no
"Raipur,India",26-02-2022,34.1,19.1,26.3,47.4,0,2022-02-26T06:26:34,2022-02-26T18:06:31,partly-cloudy-day,no,no
"Raipur,India",27-02-2022,32.1,21.1,26.1,55.7,0,2022-02-27T06:25:48,2022-02-27T18:06:57,clear-day,no,yes
"Raipur,India",28-02-2022,33.1,19.1,26.4,50.2,0.1,2022-02-28T06:25:01,2022-02-28T18:07:21,rain,yes,no
"Raipur,India",01-03-2022,33.1,20.1,26.7,47.9,0,2022-03-01T06:24:14,2022-03-01T18:07:46,clear-day,no,no
"Raipur,India",02-03-2022,33.3,20.1,26.6,50.6,0,2022-03-02T06:23:26,2022-03-02T18:08:10,clear-day,no,no
"Raipur,India",03-03-2022,33.1,21.1,26.5,47,0,2022-03-03T06:22:38,2022-03-03T18:08:34,partly-cloudy-day,no,no
"Raipur,India",04-03-2022,34,21.1,27.4,40.1,0,2022-03-04T06:21:49,2022-03-04T18:08:57,partly-cloudy-day,no,no
"Raipur,India",05-03-2022,33.3,20.1,27.1,44.5,0,2022-03-05T06:20:59,2022-03-05T18:09:20,partly-cloudy-day,no,no
"Raipur,India",06-03-2022,33.1,21.1,26.4,36.3,0,2022-03-06T06:20:09,2022-03-06T18:09:43,clear-day,no,no
"Raipur,India",07-03-2022,33.1,20.1,26.4,38.4,0,2022-03-07T06:19:18,2022-03-07T18:10:05,clear-day,no,no
"Raipur,India",08-03-2022,34.1,19.1,26.9,33.5,0,2022-03-08T06:18:27,2022-03-08T18:10:27,clear-day,no,no
"Raipur,India",09-03-2022,33.3,20.1,27,34.4,0,2022-03-09T06:17:36,2022-03-09T18:10:48,clear-day,no,no
"Raipur,India",10-03-2022,34.1,20.1,27.7,37.9,0,2022-03-10T06:16:44,2022-03-10T18:11:10,clear-day,no,no
"Raipur,India",11-03-2022,34.9,21.1,28.1,39.6,0,2022-03-11T06:15:52,2022-03-11T18:11:31,clear-day,no,no
"Raipur,India",12-03-2022,34.1,22.1,27.7,38.5,0,2022-03-12T06:14:59,2022-03-12T18:11:52,clear-day,no,no
"Raipur,India",13-03-2022,35.1,21.1,27.9,33.5,0,2022-03-13T06:14:06,2022-03-13T18:12:12,clear-day,no,no
"Raipur,India",14-03-2022,36.1,20.1,28.4,33,0,2022-03-14T06:13:13,2022-03-14T18:12:32,clear-day,no,no
"Raipur,India",15-03-2022,38,21.1,29.7,35.3,0,2022-03-15T06:12:19,2022-03-15T18:12:53,clear-day,no,no
"Raipur,India",16-03-2022,39.1,22.1,30.8,36.3,0,2022-03-16T06:11:25,2022-03-16T18:13:12,clear-day,no,no
"Raipur,India",17-03-2022,38.9,23.1,31.2,34.2,0,2022-03-17T06:10:31,2022-03-17T18:13:32,clear-day,no,no
"Raipur,India",18-03-2022,38,24.9,31,39.2,0,2022-03-18T06:09:37,2022-03-18T18:13:52,clear-day,no,no
"Raipur,India",19-03-2022,37.1,24.1,30.4,44.7,0,2022-03-19T06:08:43,2022-03-19T18:14:11,clear-day,no,no
"Raipur,India",20-03-2022,36.6,25.1,30.4,46,0,2022-03-20T06:07:48,2022-03-20T18:14:30,partly-cloudy-day,no,no
"Raipur,India",21-03-2022,38,26.1,31.4,41.1,0,2022-03-21T06:06:53,2022-03-21T18:14:49,partly-cloudy-day,no,no
"Raipur,India",22-03-2022,38.8,25.1,31.3,36.3,0,2022-03-22T06:05:59,2022-03-22T18:15:08,clear-day,no,no
"Raipur,India",23-03-2022,38.3,23.1,31.3,27.3,0,2022-03-23T06:05:04,2022-03-23T18:15:27,clear-day,no,no
"Raipur,India",24-03-2022,38.1,23.9,31.1,26.8,0,2022-03-24T06:04:09,2022-03-24T18:15:46,partly-cloudy-day,no,no
"Raipur,India",25-03-2022,37.1,25.1,31.1,42.7,0,2022-03-25T06:03:14,2022-03-25T18:16:05,partly-cloudy-day,no,no
"Raipur,India",26-03-2022,37.1,28,31.5,42.9,0,2022-03-26T06:02:19,2022-03-26T18:16:23,partly-cloudy-day,no,no
"Raipur,India",27-03-2022,38.1,23.1,31.5,29.7,0,2022-03-27T06:01:25,2022-03-27T18:16:42,clear-day,no,no
"Raipur,India",28-03-2022,39.1,23.1,31.2,24,0,2022-03-28T06:00:30,2022-03-28T18:17:01,clear-day,no,no
"Raipur,India",29-03-2022,40.1,23.1,31.8,25.2,0,2022-03-29T05:59:35,2022-03-29T18:17:19,clear-day,no,no
"Raipur,India",30-03-2022,41.1,24.1,32.5,24.1,0,2022-03-30T05:58:41,2022-03-30T18:17:38,clear-day,no,no
"Raipur,India",31-03-2022,41.1,23.1,32.6,25.7,0,2022-03-31T05:57:46,2022-03-31T18:17:56,clear-day,no,no
"Raipur,India",01-04-2022,41.1,24.8,32.7,29,0,2022-04-01T05:56:52,2022-04-01T18:18:15,clear-day,no,no
"Raipur,India",02-04-2022,39.1,26.1,32.6,38.1,0,2022-04-02T05:55:58,2022-04-02T18:18:33,clear-day,no,no
"Raipur,India",03-04-2022,40.1,26.1,32.8,33.7,0,2022-04-03T05:55:04,2022-04-03T18:18:52,clear-day,no,no
"Raipur,India",04-04-2022,41.1,26.1,33.4,34.2,0,2022-04-04T05:54:10,2022-04-04T18:19:11,clear-day,no,no
"Raipur,India",05-04-2022,38,27.1,32.6,41.8,0,2022-04-05T05:53:17,2022-04-05T18:19:30,clear-day,no,no
"Raipur,India",06-04-2022,40.1,27.1,33.1,38.9,0,2022-04-06T05:52:24,2022-04-06T18:19:49,clear-day,no,no
"Raipur,India",07-04-2022,38.3,26.1,32.9,38.5,0,2022-04-07T05:51:31,2022-04-07T18:20:08,clear-day,no,no
"Raipur,India",08-04-2022,39.6,28.1,33.3,39.3,0,2022-04-08T05:50:39,2022-04-08T18:20:27,clear-day,no,no
"Raipur,India",09-04-2022,39.1,27.1,32.9,41.4,0,2022-04-09T05:49:47,2022-04-09T18:20:46,clear-day,no,no
"Raipur,India",10-04-2022,40.1,27.1,33.6,39.1,0,2022-04-10T05:48:55,2022-04-10T18:21:05,partly-cloudy-day,no,no
"Raipur,India",11-04-2022,40.1,27.1,33.7,39.4,0,2022-04-11T05:48:04,2022-04-11T18:21:25,partly-cloudy-day,no,no
"Raipur,India",12-04-2022,39.1,27.1,33.7,40.4,0,2022-04-12T05:47:13,2022-04-12T18:21:44,partly-cloudy-day,no,no
"Raipur,India",13-04-2022,40.1,27.1,33.7,43.3,0,2022-04-13T05:46:22,2022-04-13T18:22:04,partly-cloudy-day,no,no
"Raipur,India",14-04-2022,39.1,28.1,33.4,43.2,0,2022-04-14T05:45:32,2022-04-14T18:22:24,partly-cloudy-day,no,no
"Raipur,India",15-04-2022,40.1,27.1,34.1,38.9,0,2022-04-15T05:44:43,2022-04-15T18:22:44,partly-cloudy-day,no,no
"Raipur,India",16-04-2022,41.1,27.1,33.9,35.7,0,2022-04-16T05:43:54,2022-04-16T18:23:04,partly-cloudy-day,no,no
"Raipur,India",17-04-2022,41.1,27.1,34.1,35.6,0,2022-04-17T05:43:06,2022-04-17T18:23:25,clear-day,no,no
"Raipur,India",18-04-2022,41.1,27.1,33.8,40.5,0,2022-04-18T05:42:18,2022-04-18T18:23:45,clear-day,no,no
"Raipur,India",19-04-2022,42,28.1,34.9,37.3,0,2022-04-19T05:41:31,2022-04-19T18:24:06,clear-day,no,no
"Raipur,India",20-04-2022,43.1,29.1,35.7,33,0,2022-04-20T05:40:44,2022-04-20T18:24:27,clear-day,no,yes
"Raipur,India",21-04-2022,40.4,27.6,34.4,37.8,2,2022-04-21T05:39:58,2022-04-21T18:24:49,rain,yes,yes
"Raipur,India",22-04-2022,36.1,22.7,30.1,60,8,2022-04-22T05:39:13,2022-04-22T18:25:10,rain,yes,yes
"Raipur,India",23-04-2022,38.1,26.1,31.9,53.5,1,2022-04-23T05:38:28,2022-04-23T18:25:32,rain,yes,no
"Raipur,India",24-04-2022,41.1,27.1,33.8,45.9,0,2022-04-24T05:37:44,2022-04-24T18:25:54,partly-cloudy-day,no,no
"Raipur,India",25-04-2022,42.1,26.3,34.7,31.6,0,2022-04-25T05:37:01,2022-04-25T18:26:16,clear-day,no,no
"Raipur,India",26-04-2022,42.1,27.1,34.6,31.7,0,2022-04-26T05:36:19,2022-04-26T18:26:38,clear-day,no,no
"Raipur,India",27-04-2022,43.1,27.9,35.5,23.5,0,2022-04-27T05:35:37,2022-04-27T18:27:01,clear-day,no,no
"Raipur,India",28-04-2022,43.3,26.9,35.6,25.9,0,2022-04-28T05:34:56,2022-04-28T18:27:23,clear-day,no,no
"Raipur,India",29-04-2022,42.1,27.1,35.3,29,0,2022-04-29T05:34:16,2022-04-29T18:27:46,clear-day,no,no
"Raipur,India",30-04-2022,44.1,30.1,36.5,25.9,0,2022-04-30T05:33:36,2022-04-30T18:28:10,partly-cloudy-day,no,no
"Raipur,India",01-05-2022,43.1,31.1,36.7,24.5,0,2022-05-01T05:32:58,2022-05-01T18:28:33,partly-cloudy-day,no,yes
"Raipur,India",02-05-2022,41.1,28.1,33.5,41.7,12,2022-05-02T05:32:20,2022-05-02T18:28:57,rain,yes,no
"Raipur,India",03-05-2022,40.4,27,33.9,46.3,0,2022-05-03T05:31:43,2022-05-03T18:29:21,clear-day,no,yes
"Raipur,India",04-05-2022,39.1,27.1,33.5,46,2,2022-05-04T05:31:08,2022-05-04T18:29:45,rain,yes,no
"Raipur,India",05-05-2022,41.1,28.1,34.7,34.2,0,2022-05-05T05:30:33,2022-05-05T18:30:09,clear-day,no,no
"Raipur,India",06-05-2022,40.1,28.1,33.8,34.7,0,2022-05-06T05:29:59,2022-05-06T18:30:33,partly-cloudy-day,no,no
"Raipur,India",07-05-2022,40.8,27.8,34.1,33.6,0,2022-05-07T05:29:25,2022-05-07T18:30:58,partly-cloudy-day,no,no
"Raipur,India",08-05-2022,41.6,29.6,35.3,27,0,2022-05-08T05:28:53,2022-05-08T18:31:23,clear-day,no,no
"Raipur,India",09-05-2022,40.1,29,34.5,35.3,0,2022-05-09T05:28:22,2022-05-09T18:31:48,clear-day,no,no
"Raipur,India",10-05-2022,38,29,33.2,49,0,2022-05-10T05:27:52,2022-05-10T18:32:13,partly-cloudy-day,no,no
"Raipur,India",11-05-2022,37.1,28.1,32.4,56.4,0,2022-05-11T05:27:23,2022-05-11T18:32:38,partly-cloudy-day,no,no
"Raipur,India",12-05-2022,40.1,29,34.2,50,0,2022-05-12T05:26:54,2022-05-12T18:33:03,partly-cloudy-day,no,no
"Raipur,India",13-05-2022,40.1,30.9,34.8,50.3,0,2022-05-13T05:26:27,2022-05-13T18:33:29,partly-cloudy-day,no,no
"Raipur,India",14-05-2022,43.4,30.4,36.6,43.1,0,2022-05-14T05:26:01,2022-05-14T18:33:54,partly-cloudy-day,no,yes
"Raipur,India",15-05-2022,43.1,27.1,35.2,48.4,7,2022-05-15T05:25:36,2022-05-15T18:34:20,rain,yes,no
"Raipur,India",16-05-2022,38,27.4,32.5,54.7,0,2022-05-16T05:25:12,2022-05-16T18:34:46,partly-cloudy-day,no,no
"Raipur,India",17-05-2022,41.1,28.1,35.1,48.6,0,2022-05-17T05:24:49,2022-05-17T18:35:12,partly-cloudy-day,no,no
"Raipur,India",18-05-2022,40.1,25.1,33.4,53.2,0,2022-05-18T05:24:27,2022-05-18T18:35:38,partly-cloudy-day,no,yes
"Raipur,India",19-05-2022,39.9,27.1,32.5,54.5,0.2,2022-05-19T05:24:06,2022-05-19T18:36:03,rain,yes,no
"Raipur,India",20-05-2022,40.1,27.9,34.5,54.1,0,2022-05-20T05:23:46,2022-05-20T18:36:29,clear-day,no,yes
"Raipur,India",21-05-2022,43.1,29.1,35.2,43.2,3,2022-05-21T05:23:27,2022-05-21T18:36:55,rain,yes,yes
"Raipur,India",22-05-2022,41.1,30.1,35,37,0.1,2022-05-22T05:23:09,2022-05-22T18:37:21,rain,yes,no
"Raipur,India",23-05-2022,41.1,28,34.5,39.9,0,2022-05-23T05:22:53,2022-05-23T18:37:47,clear-day,no,no
"Raipur,India",24-05-2022,37.1,26.1,31.5,49.8,0,2022-05-24T05:22:37,2022-05-24T18:38:13,partly-cloudy-day,no,no
"Raipur,India",25-05-2022,39.7,26.7,33.7,37.9,0,2022-05-25T05:22:23,2022-05-25T18:38:38,clear-day,no,yes
"Raipur,India",26-05-2022,39.1,26.1,30.5,50.9,11,2022-05-26T05:22:10,2022-05-26T18:39:04,rain,yes,no
"Raipur,India",27-05-2022,39.1,25.9,33.1,44.8,0,2022-05-27T05:21:57,2022-05-27T18:39:29,partly-cloudy-day,no,no
"Raipur,India",28-05-2022,41.1,28,34.4,37.8,0,2022-05-28T05:21:46,2022-05-28T18:39:54,partly-cloudy-day,no,no
"Raipur,India",29-05-2022,42,28.2,36,33.6,0,2022-05-29T05:21:36,2022-05-29T18:40:19,partly-cloudy-day,no,no
"Raipur,India",30-05-2022,40.6,29.9,33.8,43.2,0,2022-05-30T05:21:27,2022-05-30T18:40:44,partly-cloudy-day,no,yes
"Raipur,India",31-05-2022,42.1,28.4,34.4,44.7,6,2022-05-31T05:21:20,2022-05-31T18:41:09,rain,yes,no
"Raipur,India",01-06-2022,43.1,28.3,35.8,33.6,0,2022-06-01T05:21:13,2022-06-01T18:41:33,partly-cloudy-day,no,no
"Raipur,India",02-06-2022,44.1,29.1,37.1,29.4,0,2022-06-02T05:21:07,2022-06-02T18:41:57,partly-cloudy-day,no,no
"Raipur,India",03-06-2022,44.1,30.1,37.9,29.2,0,2022-06-03T05:21:03,2022-06-03T18:42:21,partly-cloudy-day,no,no
"Raipur,India",04-06-2022,44.4,30.4,38.1,30.7,0,2022-06-04T05:20:59,2022-06-04T18:42:44,partly-cloudy-day,no,no
"Raipur,India",05-06-2022,44.2,31,38.1,30.3,0,2022-06-05T05:20:56,2022-06-05T18:43:07,partly-cloudy-day,no,no
"Raipur,India",06-06-2022,43.1,30.3,36.7,33.9,0,2022-06-06T05:20:55,2022-06-06T18:43:29,partly-cloudy-day,no,no
"Raipur,India",07-06-2022,44.1,29.9,37.5,30.1,0,2022-06-07T05:20:55,2022-06-07T18:43:51,partly-cloudy-day,no,no
"Raipur,India",08-06-2022,44.1,31,37.8,24.2,0,2022-06-08T05:20:55,2022-06-08T18:44:13,partly-cloudy-day,no,yes
"Raipur,India",09-06-2022,44.1,31.1,38.5,25.2,0.1,2022-06-09T05:20:57,2022-06-09T18:44:34,rain,yes,no
"Raipur,India",10-06-2022,41.1,33,36.5,34.1,0,2022-06-10T05:20:59,2022-06-10T18:44:55,partly-cloudy-day,no,yes
"Raipur,India",11-06-2022,40.1,25.1,33.7,48.7,0.2,2022-06-11T05:21:03,2022-06-11T18:45:15,rain,yes,yes
"Raipur,India",12-06-2022,36.1,26.1,31.4,61.3,1.8,2022-06-12T05:21:08,2022-06-12T18:45:35,rain,yes,yes
"Raipur,India",13-06-2022,38.1,28.3,33.7,52.9,4.4,2022-06-13T05:21:13,2022-06-13T18:45:54,rain,yes,yes
"Raipur,India",14-06-2022,40.1,29.8,34.5,52.7,2.6,2022-06-14T05:21:19,2022-06-14T18:46:12,rain,yes,yes
"Raipur,India",15-06-2022,39.1,27.1,31.7,62.7,10.2,2022-06-15T05:21:27,2022-06-15T18:46:30,rain,yes,yes
"Raipur,India",16-06-2022,35.4,26,30.1,69.6,8.3,2022-06-16T05:21:35,2022-06-16T18:46:47,rain,yes,yes
"Raipur,India",17-06-2022,36.1,27.1,30.9,70.4,0.8,2022-06-17T05:21:44,2022-06-17T18:47:03,rain,yes,yes
"Raipur,India",18-06-2022,35.1,25.1,29,76.1,0.4,2022-06-18T05:21:54,2022-06-18T18:47:19,rain,yes,yes
"Raipur,India",19-06-2022,32.1,24.1,26.9,86.2,12,2022-06-19T05:22:05,2022-06-19T18:47:34,rain,yes,yes
"Raipur,India",20-06-2022,29,24.1,26.6,88.3,1,2022-06-20T05:22:16,2022-06-20T18:47:48,rain,yes,yes
"Raipur,India",21-06-2022,31.1,23.1,27.9,81.6,2.3,2022-06-21T05:22:29,2022-06-21T18:48:01,rain,yes,yes
"Raipur,India",22-06-2022,35.1,26.1,29,77.3,2,2022-06-22T05:22:42,2022-06-22T18:48:14,rain,yes,yes
"Raipur,India",23-06-2022,30.6,25.1,27.8,81.9,1.3,2022-06-23T05:22:56,2022-06-23T18:48:25,rain,yes,yes
"Raipur,India",24-06-2022,34.1,25.1,29.2,75.6,6,2022-06-24T05:23:10,2022-06-24T18:48:36,rain,yes,yes
"Raipur,India",25-06-2022,31.6,24.9,28.1,81,6,2022-06-25T05:23:26,2022-06-25T18:48:46,rain,yes,yes
"Raipur,India",26-06-2022,32.8,26.1,28.9,78.1,5.4,2022-06-26T05:23:42,2022-06-26T18:48:55,rain,yes,yes
"Raipur,India",27-06-2022,34.4,26.1,30.3,72,2.4,2022-06-27T05:23:58,2022-06-27T18:49:03,rain,yes,no
"Raipur,India",28-06-2022,35.6,26.6,30.9,71.9,0,2022-06-28T05:24:15,2022-06-28T18:49:10,partly-cloudy-day,no,yes
"Raipur,India",29-06-2022,36.4,28.6,32.1,55.6,0.4,2022-06-29T05:24:33,2022-06-29T18:49:17,rain,yes,yes
"Raipur,India",30-06-2022,33.1,26.5,30.1,63.7,4.1,2022-06-30T05:24:51,2022-06-30T18:49:22,rain,yes,yes
"Raipur,India",01-07-2022,35.2,27.9,30.7,61.9,2.7,2022-07-01T05:25:10,2022-07-01T18:49:26,rain,yes,yes
"Raipur,India",02-07-2022,35.7,27.7,31.7,57.9,1.6,2022-07-02T05:25:29,2022-07-02T18:49:29,rain,yes,yes
"Raipur,India",03-07-2022,30.8,25.2,27.3,78.8,38.9,2022-07-03T05:25:49,2022-07-03T18:49:31,rain,yes,yes
"Raipur,India",04-07-2022,30.1,24.8,27.3,78.5,7.2,2022-07-04T05:26:10,2022-07-04T18:49:32,rain,yes,yes
"Raipur,India",05-07-2022,34,25.3,29.5,70.8,8,2022-07-05T05:26:30,2022-07-05T18:49:32,rain,yes,yes
"Raipur,India",06-07-2022,33,26,29.8,70.2,17,2022-07-06T05:26:51,2022-07-06T18:49:31,rain,yes,yes
"Raipur,India",07-07-2022,31.8,25.9,28.3,78.1,25.2,2022-07-07T05:27:13,2022-07-07T18:49:29,rain,yes,yes
"Raipur,India",08-07-2022,26.9,24.5,25.6,87,18.9,2022-07-08T05:27:34,2022-07-08T18:49:26,rain,yes,yes
"Raipur,India",09-07-2022,29.7,24.4,26.9,77,0.4,2022-07-09T05:27:57,2022-07-09T18:49:22,rain,yes,yes
"Raipur,India",10-07-2022,32.4,25.5,28.9,68.1,1.5,2022-07-10T05:28:19,2022-07-10T18:49:17,rain,yes,yes
"Raipur,India",11-07-2022,34.1,27,30,66.5,9,2022-07-11T05:28:42,2022-07-11T18:49:10,rain,yes,yes
"Raipur,India",12-07-2022,27.5,24.5,25.6,88.4,52.8,2022-07-12T05:29:04,2022-07-12T18:49:02,rain,yes,yes
"Raipur,India",13-07-2022,25.1,24,24.6,87.9,5.4,2022-07-13T05:29:28,2022-07-13T18:48:54,rain,yes,yes
"Raipur,India",14-07-2022,24.1,23.4,23.8,90.4,11.1,2022-07-14T05:29:51,2022-07-14T18:48:44,rain,yes,yes
"Raipur,India",15-07-2022,24.5,23.6,23.9,93.3,41.2,2022-07-15T05:30:14,2022-07-15T18:48:33,rain,yes,yes
"Raipur,India",16-07-2022,29.4,24.7,26.9,85.9,15.1,2022-07-16T05:30:38,2022-07-16T18:48:21,partly-cloudy-day,yes,yes
"Raipur,India",17-07-2022,30.8,25.1,27.6,83.5,14.3,2022-07-17T05:31:01,2022-07-17T18:48:07,partly-cloudy-day,yes,yes
"Raipur,India",18-07-2022,30.6,25.2,27.7,83.2,10.6,2022-07-18T05:31:25,2022-07-18T18:47:53,partly-cloudy-day,yes,yes
"Raipur,India",19-07-2022,30.6,25.5,27.7,82.7,13.4,2022-07-19T05:31:49,2022-07-19T18:47:37,partly-cloudy-day,yes,yes
"Raipur,India",20-07-2022,29.8,25.3,27.1,85.2,13.4,2022-07-20T05:32:13,2022-07-20T18:47:21,partly-cloudy-day,yes,yes
"Raipur,India",21-07-2022,29.4,25.1,27,85.4,31.4,2022-07-21T05:32:37,2022-07-21T18:47:03,partly-cloudy-day,yes,yes
"Raipur,India",22-07-2022,29.3,24.8,26.6,86,25.4,2022-07-22T05:33:00,2022-07-22T18:46:44,partly-cloudy-day,yes,yes
"Raipur,India",23-07-2022,29.4,24.5,26.7,84.2,11,2022-07-23T05:33:24,2022-07-23T18:46:24,partly-cloudy-day,yes,yes
"Raipur,India",24-07-2022,29.6,24.9,26.9,84.6,8.6,2022-07-24T05:33:48,2022-07-24T18:46:03,partly-cloudy-day,yes,yes
"Raipur,India",25-07-2022,29.9,25,27.1,84.3,13.1,2022-07-25T05:34:12,2022-07-25T18:45:40,partly-cloudy-day,yes,yes
"Raipur,India",26-07-2022,29.3,24.7,26.6,85.8,17.1,2022-07-26T05:34:36,2022-07-26T18:45:17,partly-cloudy-day,yes,yes
"Raipur,India",27-07-2022,29,24.5,26.6,86.2,23.3,2022-07-27T05:34:59,2022-07-27T18:44:52,partly-cloudy-day,yes,yes
"Raipur,India",28-07-2022,29.7,25,27.2,84.2,11,2022-07-28T05:35:23,2022-07-28T18:44:27,partly-cloudy-day,yes,yes
"Raipur,India",29-07-2022,30,25.2,27.4,83.5,8.2,2022-07-29T05:35:46,2022-07-29T18:44:00,partly-cloudy-day,yes,yes
"Raipur,India",30-07-2022,29.7,25.1,27.4,82.8,26.9,2022-07-30T05:36:09,2022-07-30T18:43:32,partly-cloudy-day,yes,yes
"Raipur,India",31-07-2022,29.7,25.5,27.4,83.7,10.9,2022-07-31T05:36:32,2022-07-31T18:43:04,partly-cloudy-day,yes,yes
